# Constructed from biom file
#OTU ID	SAMPLE1_PE
Bacteria;Bacteroidota;Bacteroidia	2933.0
Bacteria;Bacillota;Clostridia	15925.0
Bacteria;Pseudomonadota;Alphaproteobacteria	7.0
Bacteria;Actinomycetota;Actinobacteria	9.0
Bacteria;Bacillota;Bacilli	424.0
Bacteria;Actinomycetota;Coriobacteriia	1324.0
Bacteria;Bacillota;Negativicutes	128.0
Bacteria;Pseudomonadota;Gammaproteobacteria	3.0
