# Constructed from biom file
#OTU ID	SAMPLE1_PE
Bacteria;Bacteroidota	2933.0
Bacteria;Bacillota	16477.0
Bacteria;Pseudomonadota	10.0
Bacteria;Actinomycetota	1333.0
